kind,group,title,source,output,lines,chars,dimensions,concepts,sha1
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Ten,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\07_Chapter Ten.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\07_Chapter Ten_知识体系分析.md",558,98850,设计本体与问题域；材料媒介与形式语言；人物机构与案例网络；历史语境与社会机制,功能主义；视觉传达；符号系统；创造性,ef631deae6922971d0b25f87da4be3e3b55999b6
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Twelve,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\08_Chapter Twelve.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\08_Chapter Twelve_知识体系分析.md",298,51902,设计本体与问题域；材料媒介与形式语言；人物机构与案例网络；历史语境与社会机制,广义设计；功能主义；视觉传达；符号系统；创造性,89b4a5d3e1a5c287c80b045aab6c96a4050ea4f6
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Thirteen,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\09_Chapter Thirteen.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\09_Chapter Thirteen_知识体系分析.md",225,35547,设计本体与问题域；历史语境与社会机制；人物机构与案例网络；材料媒介与形式语言,功能主义；符号系统；创造性,0ebc214188c617f151be581f0d4daec83b6d1332
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Fourteen,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\10_Chapter Fourteen.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\10_Chapter Fourteen_知识体系分析.md",320,44327,材料媒介与形式语言；设计本体与问题域；人物机构与案例网络；历史语境与社会机制,功能主义；系统集成；标准化；视觉传达；符号系统；研究范式,182bf0ca8f852ad2f44cf83de14715b44f591ecb
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Fifteen,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\11_Chapter Fifteen.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\11_Chapter Fifteen_知识体系分析.md",315,53715,设计本体与问题域；人物机构与案例网络；材料媒介与形式语言；历史语境与社会机制,功能主义；系统集成；视觉传达；符号系统；创造性,f195f0127fd60924215a3d651f811ec6554a59dd
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Sixteen,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\12_Chapter Sixteen.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\12_Chapter Sixteen_知识体系分析.md",438,68122,设计本体与问题域；人物机构与案例网络；历史语境与社会机制；材料媒介与形式语言,功能主义；视觉传达；符号系统；社会分工；设计思维,61771d9cd96d0012192a6aea37c40e72c1197f4b
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Seventeen,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\13_Chapter Seventeen.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\13_Chapter Seventeen_知识体系分析.md",241,36807,设计本体与问题域；历史语境与社会机制；人物机构与案例网络；材料媒介与形式语言,广义设计；功能主义；视觉传达；符号系统；研究范式,f0956de802b197025bbe79ec8eb6d3ccaf0abdf1
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Eighteen,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\14_Chapter Eighteen.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\14_Chapter Eighteen_知识体系分析.md",147,23004,历史语境与社会机制；人物机构与案例网络；设计本体与问题域；材料媒介与形式语言,功能主义；符号系统,984e292a75845d4fa06e340463606267980839e5
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Nineteen,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\15_Chapter Nineteen.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\15_Chapter Nineteen_知识体系分析.md",224,33682,设计本体与问题域；历史语境与社会机制；人物机构与案例网络；材料媒介与形式语言,功能主义；符号系统；创造性；研究范式,bc23cdb6db6d2318dcb429b28bebf98996c528b2
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Twenty,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\16_Chapter Twenty.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\16_Chapter Twenty_知识体系分析.md",831,125195,设计本体与问题域；人物机构与案例网络；材料媒介与形式语言；历史语境与社会机制,广义设计；功能主义；系统集成；视觉传达；符号系统；设计思维；创造性；研究范式,0845c18bd585e76e536a0aecba894fd020d21a22
书籍章节,"006_A History of Interior Design (John F. Pile, Judith Gura",Chapter Twenty-Two,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\006_A History of Interior Design (John F. Pile, Judith Gura\17_Chapter Twenty-Two.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\006_A History of Interior Design (John F. Pile, Judith Gura\17_Chapter Twenty-Two_知识体系分析.md",4899,254096,设计本体与问题域；人物机构与案例网络；历史语境与社会机制；材料媒介与形式语言,广义设计；功能主义；系统集成；材料转化；视觉传达；符号系统；社会分工；创造性；研究范式,1935a2a46dc7e13d26db6d3aa418024d37da7ab0
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",前言与目录,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\00_前言与目录.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\00_前言与目录_知识体系分析.md",83,3800,人物机构与案例网络；材料媒介与形式语言；历史语境与社会机制；技术思维与制造逻辑,功能主义；符号系统；研究范式,0a97571d08746fe47889638d54ad6c128fb04026
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",Part One Foundations of Art,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\01_Part One Foundations of Art.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\01_Part One Foundations of Art_知识体系分析.md",5,23,设计本体与问题域；历史语境与社会机制；技术思维与制造逻辑,,1d3a166776f2635e78b3c29eae79d21de817a6ff
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",CHAPTER ONE Before History,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\02_CHAPTER ONE Before History.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\02_CHAPTER ONE Before History_知识体系分析.md",9,70,历史语境与社会机制,,8e10b7948031e7820f4b471cba27e70dc96f276d
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",CHAPTER Two The Early Civilizations,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\03_CHAPTER Two The Early Civilizations.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\03_CHAPTER Two The Early Civilizations_知识体系分析.md",11,361,人物机构与案例网络,,d74f9db300d7170743eb432d18201745c6e29de4
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",CHAPTeR THReE Developments Across the Continents,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\04_CHAPTeR THReE Developments Across the Continents.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\04_CHAPTeR THReE Developments Across the Continents_知识体系分析.md",11,352,历史语境与社会机制；人物机构与案例网络,,e6a1fa801bcf0281850409a062563d6a782fe66f
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",CHAPTER FouR The Greeks and Their Neighbours,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\05_CHAPTER FouR The Greeks and Their Neighbours.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\05_CHAPTER FouR The Greeks and Their Neighbours_知识体系分析.md",17,431,材料媒介与形式语言；历史语境与社会机制,,946ba1b15db34f5ede22fc1a2f049554abd3070a
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",CHAPTER FIVE Hellenistic and Roman Art,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\06_CHAPTER FIVE Hellenistic and Roman Art.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\06_CHAPTER FIVE Hellenistic and Roman Art_知识体系分析.md",19,463,历史语境与社会机制；材料媒介与形式语言,,6e3aa8a7fa064846b21e3f2abd810844c369dde5
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming","CHAPTER six Buddhism, Hinduism and Far Eastern Art","C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\07_CHAPTER six Buddhism, Hinduism and Far Eastern Art.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\07_CHAPTER six Buddhism, Hinduism and Far Eastern Art_知识体系分析.md",31,437,材料媒介与形式语言；人物机构与案例网络,,6a60214ad0a6e458ab01d0d760812e235b106514
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",Part Three Sacred and Secular Art,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\08_Part Three Sacred and Secular Art.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\08_Part Three Sacred and Secular Art_知识体系分析.md",63,1030,材料媒介与形式语言；历史语境与社会机制；设计本体与问题域；技术思维与制造逻辑,,81718201115ccbc0fc277e8ac9acc4ed510afda4
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",Part Four The Making of the Modern World,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\09_Part Four The Making of the Modern World.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\09_Part Four The Making of the Modern World_知识体系分析.md",5,33,历史语境与社会机制,,a363f35a4a78135da2b3838f25885355f5ccd38d
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",CHAPTER FiFTeeN Romanticism to Realism,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\10_CHAPTER FiFTeeN Romanticism to Realism.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\10_CHAPTER FiFTeeN Romanticism to Realism_知识体系分析.md",16,558,材料媒介与形式语言；人物机构与案例网络,,82f245299afcd1f631f698b8cdf9537a79257994
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",CHAPTER sixTEEN Eastern Traditions,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\11_CHAPTER sixTEEN Eastern Traditions.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\11_CHAPTER sixTEEN Eastern Traditions_知识体系分析.md",33,1077,人物机构与案例网络；材料媒介与形式语言；设计本体与问题域；历史语境与社会机制,符号系统,f745e4e02131736237cafcec5fac5be4586a6acb
书籍章节,"007_A World History of Art (Hugh Honour, John Fleming",Part Five Twentieth-Century Art,"C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\007_A World History of Art (Hugh Honour, John Fleming\12_Part Five Twentieth-Century Art.md","C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\007_A World History of Art (Hugh Honour, John Fleming\12_Part Five Twentieth-Century Art_知识体系分析.md",5,28,历史语境与社会机制,,ebcd6b48321cf805d5429a4da43b64f97e4432b9
